UDI,Type_L,Type_M,Type_H,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Temp_diff_K,Power_proxy,wear_raw,RUL,Machine failure,split
2814,1,0,0,-0.002464804457843392,-0.47555368847848606,2.3983799937229704,-1.7534060213359879,0.18929799756756668,-0.6998994751384175,-1.6475506333740801,120,133.0,0,train
2815,1,0,0,-0.002464804457843392,-0.47555368847848606,-0.9082702992138495,1.6659570710746834,0.22071935993250427,-0.6998994751384175,1.8193747236131583,122,131.0,0,train
2816,0,1,0,0.0475312291698062,-0.4081528028729574,0.26115480438575756,-0.8456105100765176,0.2521407222974419,-0.6998994751384743,-0.9829255352874506,124,129.0,0,train
2817,1,0,0,0.0475312291698062,-0.4081528028729574,-0.646157775993248,0.737988326231669,0.29927276584484824,-0.6998994751384743,0.766078800449217,127,126.0,0,test
2818,1,0,0,0.09752726279742736,-0.3407519172673904,-0.7604119527817153,0.11261808514181217,0.3306941282097859,-0.6998994751384175,-0.15304992068685233,129,124.0,0,train
2819,1,0,0,0.09752726279742736,-0.3407519172673904,1.3364882329830974,-1.1683822474132184,0.3621154905747235,-0.6998994751384175,-1.028625579527263,131,122.0,0,test
2820,1,0,0,0.09752726279742736,-0.3407519172673904,-1.170382822434451,1.1212797643190013,0.39353685293966106,-0.6998994751384175,0.9063418976399498,133,120.0,0,train
2821,1,0,0,0.09752726279742736,-0.3407519172673904,-0.6327161081357812,0.8892875781082474,0.42495821530459865,-0.6998994751384175,0.9816012825751435,135,118.0,0,test
2822,0,1,0,0.14752329642507697,-0.27335103166182345,-0.7469702849242486,0.2538307202266185,0.45637957766953624,-0.6998994751384175,0.04523919744092258,137,116.0,0,train
2823,1,0,0,0.14752329642507697,-0.27335103166182345,0.42245481867535856,-0.1899804186113446,0.5035116212169427,-0.6998994751384175,0.08221712753261645,140,113.0,0,train
2824,0,1,0,0.14752329642507697,-0.3407519172673904,-1.4123328438688525,2.2408942282056814,0.5349329835818802,-0.7997952082840988,2.134377230731746,142,111.0,0,train
2825,0,1,0,0.14752329642507697,-0.3407519172673904,-0.5520661009909806,0.24374410343484648,0.5820650271292866,-0.7997952082840988,0.14949242336299365,145,108.0,0,train
2826,1,0,0,0.14752329642507697,-0.4081528028729574,-0.40420775455884644,-0.6539647910328518,0.6291970706766931,-0.8996909414297801,-1.0150727560048018,148,105.0,0,train
2827,0,1,0,0.14752329642507697,-0.4081528028729574,0.5501506633212927,-0.6943112581999392,0.6606184330416307,-0.8996909414297801,-0.6209290439180662,150,103.0,0,train
2828,1,0,0,0.19751933005269812,-0.4081528028729574,-0.7940161224253821,1.171712848277861,0.7077504765890371,-0.9995866745754047,1.2482871112094827,153,100.0,0,train
2829,0,1,0,0.19751933005269812,-0.4081528028729574,2.31772998657817,-1.6222800030429536,0.7391718389539746,-0.9995866745754047,-1.4399163929447496,155,98.0,0,train
2830,1,0,0,0.14752329642507697,-0.47555368847848606,0.5501506633212927,-0.40179937123855447,0.7863038825013811,-0.9995866745754047,-0.1728615799661505,158,95.0,0,train
2831,0,1,0,0.19751933005269812,-0.47555368847848606,-0.8007369563541156,0.16305116910067163,0.8177252448663187,-1.0994824077210292,-0.10906554505419817,160,93.0,0,train
2832,0,1,0,0.14752329642507697,-0.542954574084053,-0.26979107598417895,0.7985080269823005,0.8648572884137251,-1.099482407721086,1.105646998294868,163,90.0,0,val
2833,0,1,0,0.19751933005269812,-0.47555368847848606,-0.4243702563450466,0.031925150807636596,0.9119893319611314,-1.0994824077210292,-0.06857001508079084,166,87.0,0,train
2834,1,0,0,0.14752329642507697,-0.542954574084053,1.8607132794243006,-1.3701145832486563,0.9591213755085378,-1.099482407721086,-1.1626969341469133,169,84.0,0,train
2835,1,0,0,0.14752329642507697,-0.6103554596895817,-1.0897328152896506,0.6068623079386347,0.9905427378734755,-1.1993781408667106,0.2964073306842691,171,82.0,0,train
2836,1,0,0,0.14752329642507697,-0.542954574084053,0.2813173061719577,-0.8052640429094302,1.021964100238413,-1.099482407721086,-0.9135703506986755,173,80.0,0,val
2837,0,1,0,0.14752329642507697,-0.6103554596895817,-0.48485776170364697,0.43538982247851227,1.0533854626033508,-1.1993781408667106,0.4556482147027749,175,78.0,0,train
2838,1,0,0,0.14752329642507697,-0.6103554596895817,1.1348632151210962,-0.9767365283695523,1.100517506150757,-1.1993781408667106,-0.8008825528531485,178,75.0,0,train
2839,1,0,0,0.14752329642507697,-0.47555368847848606,-0.3504410831289795,-0.04876778352653825,1.1319388685156946,-0.9995866745754047,-0.13941083449699274,180,73.0,0,train
2840,0,1,0,0.19751933005269812,-0.4081528028729574,-1.130057818862051,0.2134842530595311,1.1633602308806323,-0.9995866745754047,-0.2391688169734949,182,71.0,0,train
2841,0,0,1,0.19751933005269812,-0.4081528028729574,-0.2899535777703791,-0.10928748427716975,1.2104922744280386,-0.9995866745754047,-0.1908521384892481,185,68.0,0,test
2842,1,0,0,0.14752329642507697,-0.4081528028729574,1.1751882186934965,-1.0675160794954994,1.2890456803403827,-0.8996909414297801,-0.9305353419538072,190,63.0,0,train
2843,1,0,0,0.14752329642507697,-0.47555368847848606,-1.2443119956505182,1.3633585673215267,1.3204670427053202,-0.9995866745754047,1.161861503216533,192,61.0,0,train
2844,1,0,0,0.14752329642507697,-0.542954574084053,0.012483949022622731,0.021838534015865278,1.3518884050702578,-1.099482407721086,0.16781844781486505,194,59.0,0,train
2845,1,0,0,0.14752329642507697,-0.542954574084053,0.8055423526131609,-0.4824923055727293,1.3833097674351955,-1.099482407721086,-0.16826090437153784,196,57.0,0,test
2846,1,0,0,0.14752329642507697,-0.542954574084053,-0.8881077974276493,1.4541381184474735,1.414731129800133,-1.099482407721086,1.5542320382511778,198,55.0,0,train
2847,1,0,0,0.14752329642507697,-0.542954574084053,-0.7940161224253821,0.48582290643737175,1.4461524921650706,-1.099482407721086,0.32799863643393773,200,53.0,0,train
2848,1,0,0,0.19751933005269812,-0.47555368847848606,-0.03456188847851089,-0.038681166734766216,1.4775738545300083,-1.0994824077210292,0.05314660861916188,202,51.0,0,train
2849,0,1,0,0.14752329642507697,-0.47555368847848606,-0.935153634928783,1.8071697061594898,1.5089952168949459,-0.9995866745754047,1.9843664521249291,204,49.0,0,train
2850,1,0,0,0.19751933005269812,-0.47555368847848606,1.5851590883462323,-1.1885554809967622,1.5561272604423522,-1.0994824077210292,-0.9617624275522361,207,46.0,0,train
2851,1,0,0,0.19751933005269812,-0.47555368847848606,0.9466798651165618,-0.5026655391562734,1.58754862280729,-1.0994824077210292,-0.12944270404200015,209,44.0,0,train
2852,1,0,0,0.2475153636803477,-0.47555368847848606,-1.0561286456459837,0.8892875781082474,1.6189699851722275,-1.1993781408667106,0.6869280107402468,211,42.0,0,train
2853,0,1,0,0.2475153636803477,-0.4081528028729574,-1.2308703277930515,1.0204135964012824,1.650391347537165,-1.099482407721086,0.7331552157252751,213,40.0,0,train
2854,0,1,0,0.2475153636803477,-0.47555368847848606,0.05952978652375635,-0.08911425069362568,1.6975233910845715,-1.1993781408667106,0.032529831110807185,216,37.0,0,test
2855,1,0,0,0.2475153636803477,-0.47555368847848606,-0.40420775455884644,0.08235823476649605,1.7446554346319778,-1.1993781408667106,0.013465781615633055,219,34.0,0,train
2856,1,0,0,0.2475153636803477,-0.47555368847848606,-0.014399386692310764,-0.30093320332083556,1.7760767969969153,-1.1993781408667106,-0.3162493026648898,221,32.0,0,train
2857,0,0,1,0.2475153636803477,-0.47555368847848606,-0.3974869206301131,0.5261693736044599,1.807498159361853,-1.1993781408667106,0.6377391208411876,223,30.0,0,train
2858,0,1,0,0.19751933005269812,-0.542954574084053,-0.014399386692310764,-0.2807599697372915,1.8860515652741972,-1.1993781408667106,-0.28695833471252646,228,25.0,0,train
2859,1,0,0,0.2475153636803477,-0.47555368847848606,-0.7604119527817153,1.1616262314860888,1.9331836088216034,-1.1993781408667106,1.259434164785595,231,22.0,1,train
2860,1,0,0,0.2975113973079973,-0.4081528028729574,0.1267381258110901,0.3446102713525654,1.964604971186541,-1.1993781408667674,0.7084169996634132,233,20.0,0,train
2861,0,0,1,0.2975113973079973,-0.4081528028729574,-0.45125359205998006,0.9296340452753356,1.9960263335514787,-1.1993781408667674,1.1639797309382194,235,18.0,0,train
2862,1,0,0,0.3475074309356185,-0.3407519172673904,-0.3437202492002461,0.36478350493610945,2.0745797394638226,-1.1993781408667106,0.44558423683956194,240,13.0,0,train
2863,1,0,0,0.2975113973079973,-0.3407519172673904,2.263963315148303,-1.7130595541689004,2.10600110182876,-1.099482407721086,-1.6192948174305055,242,11.0,0,train
2864,1,0,0,0.2975113973079973,-0.4081528028729574,-0.3974869206301131,0.41521658889496893,2.1374224641936976,-1.1993781408667674,0.4826484295986542,244,9.0,0,train
2865,0,0,1,0.2975113973079973,-0.4081528028729574,-1.0090828081448502,0.7682481766069852,2.1688438265586356,-1.1993781408667674,0.5609461773744566,246,7.0,1,train
2866,0,0,1,0.3475074309356185,-0.20595014605629477,0.6240798365373598,-0.7346577253670267,-1.6959837443286894,-0.9995866745754047,-0.6482551400018967,0,253.0,0,train
2867,1,0,0,0.39750346456326807,-0.20595014605629477,2.455507082117204,-1.9450517403796541,-1.6174303384163453,-1.099482407721086,-1.9743279945926282,5,248.0,0,train
2868,0,0,1,0.3475074309356185,-0.27335103166182345,-0.9418744688575164,0.859027727732932,-1.5860089760514078,-1.0994824077210292,0.726474651372266,7,246.0,0,test
2869,1,0,0,0.39750346456326807,-0.20595014605629477,-0.7536911188529819,0.6673820086892662,-1.5074555701390637,-1.099482407721086,0.5984033445072559,12,241.0,0,train
2870,1,0,0,0.39750346456326807,-0.20595014605629477,-0.07488689205091113,-0.42197260482209853,-1.4760342077741262,-1.099482407721086,-0.5228771453078996,14,239.0,0,train
2871,0,1,0,0.39750346456326807,-0.20595014605629477,-0.07488689205091113,-0.028594549942994183,-1.4446128454091884,-1.099482407721086,0.04493248573461539,16,237.0,0,train
2872,0,1,0,0.3475074309356185,-0.27335103166182345,0.03936728473755623,-0.2807599697372915,-1.3974808018617821,-1.0994824077210292,-0.25843414602593245,19,234.0,0,val
2873,1,0,0,0.39750346456326807,-0.27335103166182345,1.007167370475162,-1.1381223970379026,-1.3503487583143756,-1.1993781408667106,-1.1136997390642955,22,231.0,0,train
2874,0,0,1,0.2975113973079973,-0.4081528028729574,0.16706312938349033,-0.21015365219488868,-1.318927395949438,-1.1993781408667674,-0.0863592940466236,24,229.0,0,train
2875,1,0,0,0.2975113973079973,-0.3407519172673904,-0.3974869206301131,0.969980512442423,-1.240373990037094,-1.099482407721086,1.2581018858113224,29,224.0,0,test
2876,0,1,0,0.2475153636803477,-0.4081528028729574,2.3311716544356367,-1.6323666198347253,-1.2089526276721565,-1.099482407721086,-1.4533254453548792,31,222.0,0,train
2877,0,1,0,0.2475153636803477,-0.47555368847848606,0.3216423097443579,-0.9565632947860085,-1.1618205841247502,-1.1993781408667106,-1.1220384635795297,34,219.0,0,train
2878,0,1,0,0.2475153636803477,-0.4081528028729574,0.8391465222568277,-0.7951774261176581,-1.1146885405773437,-1.099482407721086,-0.6431368884028914,37,216.0,0,val
2879,0,0,1,0.2475153636803477,-0.4081528028729574,-0.18914106883937848,-0.573271856698677,-1.0675564970299374,-1.099482407721086,-0.7971540886733489,40,213.0,0,train
2880,0,1,0,0.2975113973079973,-0.4081528028729574,-1.096453649218384,2.3417603961234006,-0.9890030911175933,-1.1993781408667674,2.5456009509634785,45,208.0,1,test
2881,1,0,0,0.3475074309356185,-0.3407519172673904,0.0729714543812231,-0.2807599697372915,-0.9418710475701869,-1.1993781408667106,-0.24060652809681113,48,205.0,0,train
2882,0,1,0,0.2975113973079973,-0.27335103166182345,0.3888506490316917,-0.30093320332083556,-0.9104496852052493,-0.9995866745754047,-0.10346805641408681,50,203.0,0,train
2883,1,0,0,0.2975113973079973,-0.27335103166182345,1.0340507061900956,-0.7245711085752553,-0.8633176416578429,-0.9995866745754047,-0.44092761127887414,53,200.0,0,val
2884,1,0,0,0.2975113973079973,-0.3407519172673904,-0.6259952742070478,0.001665300432321206,-0.8318962792929053,-1.099482407721086,-0.225769349304188,55,198.0,0,train
2885,1,0,0,0.2975113973079973,-0.27335103166182345,-0.8141786242115823,0.24374410343484648,-0.8004749169279677,-0.9995866745754047,-0.00900085087138811,57,196.0,0,test
2886,0,1,0,0.2475153636803477,-0.3407519172673904,-1.4123328438688525,1.0002403628177383,-0.7690535545630302,-0.9995866745754047,0.5781987108542515,59,194.0,0,train
2887,0,0,1,0.2475153636803477,-0.3407519172673904,0.7047298436821603,-0.5833584734904482,-0.7219215110156237,-0.9995866745754047,-0.3755788483537391,62,191.0,0,train
2888,0,1,0,0.2475153636803477,-0.3407519172673904,1.0810965436912292,-1.2490751817473933,-0.6433681051032797,-0.9995866745754047,-1.2617264763209348,67,186.0,0,train
2889,0,1,0,0.2975113973079973,-0.27335103166182345,-1.1098953170758508,1.0103269796095105,-0.5962360615558733,-0.9995866745754047,0.8065072372368698,70,183.0,0,test
2890,0,1,0,0.3475074309356185,-0.20595014605629477,-0.04800355633597764,-0.17989380181957257,-0.5491040180084669,-0.9995866745754047,-0.15881034992093926,73,180.0,0,train
2891,1,0,0,0.2975113973079973,-0.20595014605629477,0.42245481867535856,-0.7649175757423428,-0.5019719744610606,-0.8996909414297801,-0.7880869238556347,76,177.0,0,train
2892,1,0,0,0.2975113973079973,-0.27335103166182345,1.0206090383326287,-0.9363900612024648,-0.4705506120961229,-0.9995866745754047,-0.785767416576684,78,175.0,0,val
2893,1,0,0,0.3475074309356185,-0.27335103166182345,-1.3518453385102522,1.4440515016557014,-0.43912924973118533,-1.0994824077210292,1.181721086199941,80,173.0,0,train
2894,0,1,0,0.3475074309356185,-0.27335103166182345,0.2544339704570242,-0.4824923055727293,-0.40770788736624775,-1.0994824077210292,-0.44491486346087034,82,171.0,0,train
2895,1,0,0,0.3475074309356185,-0.27335103166182345,1.363371568698031,-1.5315004519170063,-0.36057584381884134,-1.0994824077210292,-1.6157101243630367,85,168.0,0,val
2896,0,1,0,0.3475074309356185,-0.27335103166182345,-0.38404525277264634,0.8186812605658446,-0.32915448145390375,-1.0994824077210292,1.0558351002423718,87,166.0,0,val
2897,0,1,0,0.3475074309356185,-0.3407519172673904,0.6912881758246935,-0.8758703604518333,-0.28202243790649734,-1.1993781408667106,-0.8360393821886418,90,163.0,0,val
2898,0,1,0,0.2975113973079973,-0.3407519172673904,-0.0009577188348440168,0.021838534015865278,-0.23489039435909093,-1.099482407721086,0.16011231619389057,93,160.0,0,train
2899,0,1,0,0.2975113973079973,-0.3407519172673904,0.13345895973982347,0.021838534015865278,-0.18775835081168452,-1.099482407721086,0.23717363240364084,96,157.0,0,test
2900,1,0,0,0.2975113973079973,-0.4081528028729574,-0.8074577902828489,0.0621850011829527,-0.14062630726427813,-1.1993781408667674,-0.24819764282792128,99,154.0,0,train
2901,1,0,0,0.2475153636803477,-0.47555368847848606,0.2947589740294244,-0.6539647910328518,-0.10920494489934052,-1.1993781408667106,-0.6811403857625506,101,152.0,0,train
2902,1,0,0,0.2975113973079973,-0.4081528028729574,-0.7066452813518483,0.031925150807636596,-0.07778358253440293,-1.1993781408667674,-0.23080133823579552,103,150.0,0,val
2903,0,1,0,0.2975113973079973,-0.4081528028729574,0.0729714543812231,-0.4824923055727293,-0.046362220169465326,-1.1993781408667674,-0.5360082402341871,105,148.0,0,train
2904,0,1,0,0.3475074309356185,-0.3407519172673904,1.363371568698031,-1.3398547328733406,0.0007698233779410748,-1.1993781408667106,-1.300113363313479,108,145.0,0,train
2905,1,0,0,0.2975113973079973,-0.4081528028729574,2.455507082117204,-2.6712881493872302,0.047901866925347474,-1.1993781408667674,-3.2824150830306724,111,142.0,0,test
2906,1,0,0,0.2975113973079973,-0.4081528028729574,0.14690062759729022,-0.3614529040714671,0.07932322929028507,-1.1993781408667674,-0.32038991070004097,113,140.0,0,val
2907,1,0,0,0.2975113973079973,-0.47555368847848606,-0.8141786242115823,-0.12946071786071311,0.11074459165522267,-1.299273874012392,-0.5086821441503567,115,138.0,0,train
2908,0,1,0,0.2975113973079973,-0.4081528028729574,0.3418048115305581,-0.4320592216138699,0.14216595402016027,-1.1993781408667674,-0.32528771326013745,117,136.0,0,train
2909,1,0,0,0.3475074309356185,-0.3407519172673904,-1.8760703849514553,2.0089020419949275,0.18929799756756668,-1.1993781408667106,1.447237576453983,120,133.0,0,train
2910,1,0,0,0.3475074309356185,-0.27335103166182345,-0.20258273669684523,0.41521658889496893,0.22071935993250427,-1.0994824077210292,0.6052276799725966,122,131.0,0,train
2911,1,0,0,0.2975113973079973,-0.3407519172673904,0.30820064188689117,-0.11937410106894178,0.2521407222974419,-1.099482407721086,0.1258756219773188,124,129.0,0,test
2912,0,1,0,0.3475074309356185,-0.3407519172673904,-1.1972661581493846,0.4051299721031969,0.2835620846623795,-1.1993781408667106,-0.03330775359625447,126,127.0,0,val
2913,1,0,0,0.3475074309356185,-0.27335103166182345,0.8794715258292279,-0.9767365283695523,0.3306941282097859,-1.0994824077210292,-0.9112412586789029,129,124.0,0,train
2914,1,0,0,0.3475074309356185,-0.27335103166182345,0.0729714543812231,-0.5430120063233608,0.3621154905747235,-1.0994824077210292,-0.6246287538753998,131,122.0,0,val
2915,0,0,1,0.2975113973079973,-0.27335103166182345,2.405100827651704,-1.9652249739631977,0.39353685293966106,-0.9995866745754047,-2.0254002860632316,133,120.0,0,test
2916,1,0,0,0.2475153636803477,-0.3407519172673904,-1.8491870492365219,2.2308076114139097,0.47209025885200506,-0.9995866745754047,1.7348373095621636,138,115.0,0,train
2917,1,0,0,0.2975113973079973,-0.27335103166182345,-0.8007369563541156,0.16305116910067163,0.5035116212169427,-0.9995866745754047,-0.10906554505419817,140,113.0,0,train
2918,1,0,0,0.2975113973079973,-0.3407519172673904,-0.09504939383711125,-0.09920086748539772,0.5349329835818802,-1.099482407721086,-0.06819621018872848,142,111.0,0,test
2919,0,1,0,0.2975113973079973,-0.3407519172673904,-0.25634940812671225,-0.6035317070739923,0.5663543459468179,-1.099482407721086,-0.8729310496129365,144,109.0,0,val
2920,1,0,0,0.2975113973079973,-0.27335103166182345,1.3163257311968972,-1.006996378744868,0.6134863894942243,-0.9995866745754047,-0.7720995761643579,147,106.0,0,train
2921,1,0,0,0.3475074309356185,-0.20595014605629477,0.4560589883190254,-0.6337915574493077,0.6449077518591618,-0.9995866745754047,-0.5734462378853419,149,104.0,0,train
2922,1,0,0,0.39750346456326807,-0.1385492604507278,0.8525881901142944,-0.896043594035377,0.6763291142240995,-0.9995866745754047,-0.7958026402174311,151,102.0,0,train
